oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
851201400007970,46349542,2458217.993482476,58217.4954282,14.2695093,0.0117785204,0,zr,325.3484202,65.9271597,0.561999977,0.00800000038,20180409495417,851,0x1,0x4,20.1900005,25.9136257,0.0227070544,0.0975416824,5.53851078e-06,30,1.48800004,1
851201400007970,46351877,2458218.0168272993,58217.5187731,14.2615948,0.011774349,0,zr,325.348474,65.9271455,1.23399997,-0.0120000001,20180409518762,851,0x1,0x4,20.1499996,25.9386539,0.0205762163,0.0856989026,4.58656541e-06,30,1.41499996,1
851201400007970,48847258,2458242.9707371644,58242.472581,14.2426815,0.0117645189,0,zr,325.348467,65.9271658,2.4519999,0.0450000018,20180504472558,851,0x1,0x4,20.3899994,25.9809265,0.0179536976,0.0878487304,3.53623818e-06,30,1.35899997,1
851201400007970,50242811,2458256.926486687,58256.4281134,14.2328148,0.0117594693,0,zr,325.348507,65.9271533,1.19599998,-0.0209999997,20180518428102,851,0x1,0x4,20.9699993,25.9735794,0.0163887031,0.0863324776,2.89017885e-06,30,1.37300003,1
851201400007970,50247215,2458256.970526956,58256.4721528,14.2057114,0.0117458673,0,zr,325.3484973,65.9271416,0.940999985,-0.0370000005,20180518472118,851,0x1,0x4,21.0799999,25.9874115,0.0169580448,0.0911111087,3.13074202e-06,30,1.28799999,1
851201400007970,50836717,2458262.865672874,58262.3671759,14.1418781,0.0117153535,0,zr,325.3485526,65.9271385,0.906000018,-0.023,20180524367049,851,0x1,0x4,20.5300007,25.9293766,0.0207346119,0.107429668,4.67120117e-06,30,1.50699997,1
851201400007970,51236155,2458266.8601405956,58266.3615509,14.1311216,0.0117104137,0,zr,325.3484813,65.9271424,1.50999999,-0.00400000019,20180528361516,851,0x1,0x4,20.0300007,25.9395142,0.0195434652,0.0849125907,4.14568785e-06,30,1.48800004,1
851201400007970,51540947,2458269.908144501,58269.4094792,14.0991592,0.0116960751,0,zr,325.3484269,65.9272232,1.43799996,0.0309999995,20180531409479,851,0x1,0x4,20.0599995,26.0124054,0.0202101953,0.0750839561,4.40353278e-06,30,1.33500004,1
851201400007970,51845633,2458272.955075842,58272.456331,14.0604477,0.0116793644,0,zr,325.3484908,65.9271353,1.54700005,-0.115000002,20180603456262,851,0x1,0x4,20.7000008,25.9673748,0.0174981561,0.0913705155,3.29584759e-06,30,1.25600004,1
851201400007970,52140872,2458275.907552384,58275.4087269,14.0002747,0.011654757,0,zr,325.3484966,65.9271403,0.797999978,-0.0179999992,20180606408715,851,0x1,0x4,20.7900009,25.9857597,0.0183995068,0.095874548,3.698108e-06,30,1.30599999,1
851201400007970,52444885,2458278.9477662407,58278.4488542,13.9919586,0.0116514834,0,zr,325.3485007,65.9271405,1.43400002,-0.0270000007,20180609448831,851,0x1,0x4,21.0599995,25.9729385,0.0172982141,0.0922367573,3.20900881e-06,30,1.24699998,1
851201400007970,52745204,2458281.9510493986,58281.4520486,13.971262,0.0116434647,0,zr,325.3484915,65.9271414,1.20299995,-0.0579999983,20180612452037,851,0x1,0x4,21.1100006,25.9932461,0.0162778478,0.0969205946,2.8453403e-06,30,1.24000001,1
851201400007970,53346833,2458287.967520701,58287.4683333,13.9190187,0.0116240298,0,zr,325.3484792,65.9271313,0.75,-0.0350000001,20180618468310,851,0x1,0x4,21.0900002,26.0008507,0.0166235846,0.0947808325,2.95728023e-06,30,1.23199999,1
851201400007970,53647495,2458290.974238232,58290.4749537,13.9187088,0.0116239181,0,zr,325.3484846,65.9271385,2.39499998,-0.0649999976,20180621474954,851,0x1,0x4,20.8700008,25.9971981,0.016105894,0.0910664871,2.76532637e-06,30,1.23399997,1
851201400007970,53932393,2458293.8233138095,58293.3239352,13.9296103,0.0116278799,0,zr,325.3485124,65.9271448,1.45299995,-0.0179999992,20180624323924,851,0x1,0x4,20.4500008,25.9822521,0.0194170903,0.0914996713,4.11230167e-06,30,1.37800002,1
851201400007970,54234327,2458296.8427558225,58296.3432755,13.9557009,0.0116375573,0,zr,325.3484552,65.9271511,1.23199999,0.0219999999,20180627343275,851,0x1,0x4,20.0200005,25.9836082,0.0179798063,0.0897233561,3.48240178e-06,30,1.31799996,1
851201400007970,54541282,2458299.9124096436,58299.4128241,13.9012327,0.0116176698,0,zr,325.3486185,65.9271617,1.39199996,-0.00400000019,20180630412801,851,0x1,0x4,20.1399994,25.9147434,0.0253548175,0.119880065,6.93110451e-06,30,1.23300004,1
851201400007970,55140744,2458305.9072373747,58305.4074421,13.9043112,0.0116187623,0,zr,325.3485186,65.92715,0.964999974,-0.0140000004,20180706407431,851,0x1,0x4,20.3899994,25.8590431,0.0185105521,0.0991762802,3.70213388e-06,30,1.22899997,1
851201400007970,55640591,2458310.905887624,58310.4059144,13.8658342,0.0116053866,0,zr,325.3487463,65.9271773,4.44799995,0.158999994,20180711405856,851,0x1,0x4,20.6299992,25.8412895,0.0262118541,0.0957801417,1.26611612e-05,30,1.22899997,1
851201400007970,55941605,2458313.9161343807,58313.4160532,13.8850145,0.0116119813,0,zr,325.3484843,65.9271438,1.26199996,-0.0280000009,20180714416030,851,0x1,0x4,21.2000008,25.8566093,0.0190912969,0.0950955227,3.93000255e-06,30,1.23199999,1
851201400007970,56234565,2458316.8458461543,58316.3456597,13.8535089,0.0116012236,0,zr,325.3484738,65.927143,1.13199997,0.0270000007,20180717345590,851,0x1,0x4,21.1900005,25.8650723,0.0177301802,0.0895704478,3.4033319e-06,30,1.24199998,1
851201400007970,56838144,2458322.881849715,58322.3814468,13.9042702,0.0116187464,0,zr,325.3483718,65.9272009,6.52699995,0.0879999995,20180723381412,851,0x1,0x4,20.7000008,26.0418415,0.02438212,0.0755041987,6.29761689e-06,30,1.227,1
851201400007970,57128206,2458325.7825664,58325.2820602,13.9273024,0.0116270371,0,zr,325.3484718,65.9271497,2.57299995,-0.023,20180726282049,851,0x1,0x4,20.2600002,25.9478226,0.018782327,0.0825349167,3.79343874e-06,30,1.28299999,1
851201400007970,57440407,2458328.904690602,58328.4040741,13.9203548,0.0116245132,0,zr,325.34838,65.92721,2.625,0.0920000002,20180729403981,851,0x1,0x4,19.8199997,25.8900604,0.0213935934,0.0684096515,4.90741058e-06,30,1.24899995,1
851201400007970,58035858,2458334.859411272,58334.358588,13.8994827,0.0116170505,0,zr,325.348426,65.9271456,0.907000005,0.0439999998,20180804358391,851,0x1,0x4,20.8600006,25.9911842,0.0181854311,0.0845692977,3.57641625e-06,30,1.22800004,1
851201400007970,58333321,2458337.834141878,58337.3332176,13.9036512,0.0116185285,0,zr,325.3484103,65.927163,2.43799996,0.0810000002,20180807333171,851,0x1,0x4,21.0100002,25.9994106,0.0232841633,0.0806257427,5.80700544e-06,30,1.22300005,1
851201400007970,58934337,2458343.844501973,58343.3433796,13.8959332,0.0116157997,0,zr,325.3484592,65.9272022,4.05200005,-0.00200000009,20180813343206,851,0x1,0x4,20.8199997,25.9957047,0.0195985176,0.0691872984,4.16281955e-06,30,1.23000002,1
851201400007970,59530829,2458349.809607888,58349.3082986,13.7952757,0.0115823336,0,zr,325.3485387,65.9271559,3.27099991,0.0460000001,20180819308287,851,0x1,0x4,20.8899994,25.9749794,0.0226376429,0.0863190144,5.39933035e-06,30,1.22000003,1
851201400007970,59830748,2458352.8088874053,58352.3074884,13.7943773,0.0115820523,0,zr,325.3484577,65.9271392,3.19199991,0.0140000004,20180822307477,851,0x1,0x4,20.8299999,25.9895382,0.0179560445,0.0824837461,3.40664178e-06,30,1.22099996,1
851201400007970,60129653,2458355.7980246795,58355.2965394,13.744194,0.0115667796,0,zr,325.3484604,65.9271407,1.78699994,0.0579999983,20180825296470,851,0x1,0x4,20.5599995,26.000721,0.0238456987,0.0910922736,6.06700223e-06,30,1.222,1
851201400007970,60142935,2458355.9308409113,58355.4293519,13.7468786,0.011567574,0,zr,325.3484656,65.9271417,1.71800005,0.0700000003,20180825429340,851,0x1,0x4,20.4599991,25.9862747,0.0192130506,0.0921181589,3.91880076e-06,30,1.44400001,1
851201400007970,60425855,2458358.7601206694,58358.2585532,13.7561722,0.0115703437,0,zr,325.3484455,65.9271562,1.89300001,-0.0250000004,20180828258542,851,0x1,0x4,20.2299995,26.0468044,0.0178272929,0.0781770349,3.35087589e-06,30,1.22099996,1
851201400007970,60729767,2458361.7993217725,58361.2976736,13.6825724,0.0115492139,0,zr,325.348587,65.9271932,1.13,-0.0250000004,20180831297616,851,0x1,0x4,20.5100002,26.0199165,0.0187903848,0.0901916474,3.7128857e-06,30,1.24600005,1
851201400007970,61030303,2458364.8047565534,58364.3030324,13.6574612,0.0115424162,0,zr,325.3484465,65.9271465,1.23899996,-0.00999999978,20180903302986,851,0x1,0x4,21.0699997,25.9656391,0.0163895003,0.0885521472,2.8377558e-06,30,1.25600004,1
851201400007970,61334413,2458367.8459288306,58367.3441319,13.6403646,0.0115379049,0,zr,325.3483929,65.927184,1.41700006,-0.0209999997,20180906344062,851,0x1,0x4,20.8199997,25.9995403,0.0163103528,0.0799757689,2.78690368e-06,30,1.32299995,1
851201400007970,61628459,2458370.7864580983,58370.2845949,13.6134386,0.0115309842,0,zr,325.3484035,65.9271566,1.96399999,0.0109999999,20180909284583,851,0x1,0x4,20.9500008,26.0284328,0.0164998509,0.0796100274,2.8742495e-06,30,1.255,1
851201400007970,61928530,2458373.7872273326,58373.2853009,13.57166,0.0115206847,0,zr,325.3484401,65.9271612,0.873000026,-0.0120000001,20180912285301,851,0x1,0x4,20.8700008,26.0294609,0.0155253178,0.0827821642,2.55092232e-06,30,1.26300001,1
851201400007970,62234914,2458376.851129731,58376.3491435,13.5650311,0.0115190987,0,zr,325.3484259,65.9271581,2.56399989,-0.00499999989,20180915349086,851,0x1,0x4,20.9599991,26.0188255,0.0196125023,0.0806582868,4.10254688e-06,30,1.38900006,1
851201400007970,62530379,2458379.8058355222,58379.3037963,13.5563307,0.0115170358,0,zr,325.3484324,65.9271541,1.76800001,0.0280000009,20180918303796,851,0x1,0x4,20.6599998,26.0261745,0.0162779037,0.0825414509,2.79304891e-06,30,1.30999994,1
851201400007970,62831106,2458382.8131530653,58382.3110648,13.5939407,0.0115261124,0,zr,325.3484491,65.9271134,0.513999999,0.00600000005,20180921311053,851,0x1,0x4,20.4200001,25.9997501,0.0175554808,0.0874847099,3.3604565e-06,30,1.33899999,1
851201400007970,63123793,2458385.7400709563,58385.2379398,13.6364651,0.0115368878,0,zr,325.3484435,65.9271287,2.58599997,-0.0280000009,20180924237766,851,0x1,0x4,20.2000008,26.0075779,0.0177590381,0.0878178254,3.42337262e-06,30,1.25,1
851201400007970,63424093,2458388.7431075634,58388.2409375,13.6636591,0.0115440749,0,zr,325.3484329,65.9271336,3.15700006,-0.00100000005,20180927240926,851,0x1,0x4,20.4799995,26.0008755,0.0167307276,0.0819079205,3.04991158e-06,30,1.25999999,1
851201400007970,64619269,2458400.694968492,58400.1926968,13.706152,0.0115557853,0,zr,325.3484776,65.9271127,2.63499999,-0.0160000008,20181009192674,851,0x1,0x4,20.9099998,25.9800491,0.0258704834,0.0950248167,7.23140874e-06,30,1.24800003,1
851201400007970,67619471,2458430.6968444674,58430.1947106,13.4690428,0.0114975376,0,zr,325.3484401,65.9271401,1.18499994,0.00999999978,20181108194653,851,0x1,0x4,20.75,26.0057926,0.0153614525,0.0836016908,2.50353969e-06,30,1.35899997,1
851201400007970,67911873,2458433.6208291175,58433.1187384,13.4980564,0.0115037831,0,zr,325.3484578,65.9271296,2.66300011,-0.0359999985,20181111118727,851,0x1,0x4,20.5799999,25.8081551,0.0174845327,0.0910066739,3.27581165e-06,30,1.245,1
851201400007970,68211784,2458436.619888445,58436.1178472,13.5514116,0.01151588,0,zr,325.3483876,65.9271363,0.518000007,-0.0130000003,20181114117778,851,0x1,0x4,18.5900002,25.6717892,0.0384758078,0.0767034292,1.61902117e-05,30,1.25300002,1
851201400007970,71510089,2458469.602087986,58469.1008912,13.4359493,0.0114906896,0,zr,325.3484324,65.9271326,1.91100001,-0.0439999998,20181217100868,851,0x1,0x4,20.6000004,26.0177193,0.0192753579,0.0820420533,3.95462803e-06,30,1.39300001,1
851201400007970,71810170,2458472.6027994053,58472.1017014,13.3821945,0.0114801722,0,zr,325.3484808,65.9271136,1.79400003,-0.0430000015,20181220101678,851,0x1,0x4,20.2099991,26.0127964,0.0216187723,0.0823930427,4.99862108e-06,30,1.41900003,1
851201400007970,72115717,2458475.658170667,58475.1571759,13.3597336,0.0114759915,0,zr,325.3484274,65.9271342,0.419,-0.00400000019,20181223157164,851,0x1,0x4,19.8600006,25.9880409,0.0201541875,0.0859096497,4.34861931e-06,30,1.67799997,1
851201400007970,72810366,2458482.604420753,58482.103669,13.3049088,0.0114662973,0,zr,325.3484286,65.9271546,0.708000004,-0.00200000009,20181230103657,851,0x1,0x4,19.8999996,25.966217,0.0222337432,0.0897784904,5.33574757e-06,30,1.52100003,1
851201400007970,82842715,2458582.9252082254,58582.4271528,13.4350033,0.0114904977,0,zr,325.3485025,65.9271195,1.06900001,-0.0670000017,20190409426991,851,0x1,0x4,20.4899998,25.8663292,0.0186022948,0.0970065668,3.65650544e-06,30,1.80900002,1
851201400007970,83440789,2458588.905937095,58588.4078935,13.3759737,0.0114790015,0,zr,325.3484917,65.9271202,1.28699994,-0.0689999983,20190415407755,851,0x1,0x4,20.1900005,25.8491802,0.0212794188,0.109343477,4.83245412e-06,30,1.82599998,1
851201400007970,84344627,2458597.9443410216,58597.4462731,13.2083731,0.011450896,0,zr,325.3484787,65.9271333,0.823000014,0.0240000002,20190424446273,851,0x1,0x4,20.5900002,25.9088402,0.0175394453,0.0889440551,3.26634745e-06,30,1.52100003,1
851201400007970,84643344,2458600.93240414,58600.4334491,13.0543861,0.0114303427,256,zr,325.3484086,65.9271255,4.47300005,0.150999993,20190427433449,851,0x1,0x4,21.7999992,27.8569832,0.0157534461,0.0967689753,2.67292353e-06,180,1.53900003,2
851201400007970,85336634,2458607.8644945305,58607.3663426,13.1327639,0.0114402194,0,zr,325.3485572,65.9271399,1.64300001,-0.100000001,20190504366319,851,0x1,0x4,20.5499992,25.826067,0.0212602224,0.107417405,4.83209396e-06,30,1.76600003,1
851201400007970,86334946,2458617.847762126,58617.3494676,13.3716927,0.0114782006,0,zr,325.3485056,65.9271077,1.59399998,-0.0469999984,20190514349410,851,0x1,0x4,20.2000008,25.7911167,0.0222773422,0.108631797,5.26923941e-06,30,1.70899999,1
851201400007970,87440984,2458628.9083642056,58628.4098495,13.6934547,0.0115522239,0,zr,325.3485689,65.9271465,1.64400005,-0.0199999996,20190525409826,851,0x1,0x4,20.2299995,25.869791,0.0314412937,0.081565626,1.05075906e-05,30,1.37399995,1
851201400007970,87443001,2458628.930089269,58628.4300116,13.6285181,0.0115348315,256,zr,325.3485595,65.9272009,2.29500008,0.0579999983,20190525429884,851,0x1,0x4,21.3999996,28.3635731,0.0183052476,0.112732843,3.65472806e-06,300,1.33099997,2
851201400007970,87934099,2458633.839627361,58633.3409954,13.7225561,0.0115604652,0,zr,325.3484769,65.9271306,1.15999997,0.0379999988,20190530340787,851,0x1,0x4,20.9300003,25.8485699,0.0163935851,0.0906969607,2.84949033e-06,30,1.54799998,1
851201400007970,88241035,2458636.9090692545,58636.4103588,13.7169724,0.0115588633,0,zr,325.348458,65.9271232,0.690999985,-0.0329999998,20190602410359,851,0x1,0x4,21.0499992,25.8713455,0.02154053,0.0936074629,5.0169815e-06,30,1.32700002,1
851201400007970,88541659,2458639.9153883094,58639.4165972,13.7236404,0.0115607781,0,zr,325.3485829,65.92716,1.56900001,-0.0560000017,20190605416574,851,0x1,0x4,20.9699993,25.9717922,0.0295007452,0.0669314712,9.14751126e-06,30,1.301,1
851201400007970,88844821,2458642.9470936535,58642.4482176,13.6592922,0.0115429061,0,zr,325.3484888,65.9271197,0.930000007,-0.0430000015,20190608448183,851,0x1,0x4,21.0799999,25.9343243,0.0168502908,0.098968491,2.99115891e-06,30,1.25399995,1
851201400007970,89743079,2458651.929945102,58651.4307986,13.5795755,0.0115225967,0,zr,325.3484806,65.927126,0.783999979,-0.057,20190617430706,851,0x1,0x4,20.0799999,25.9182339,0.023257317,0.10211654,5.76403681e-06,30,1.24899995,1
851201400007970,90045320,2458654.952449045,58654.453206,13.5369291,0.0115125161,0,zr,325.3484803,65.9271403,0.936999977,-0.0579999983,20190620453183,851,0x1,0x4,20.1900005,25.8913994,0.0180786289,0.0942629948,3.43223064e-06,30,1.23699999,1
851201400007970,90138920,2458655.8884748244,58655.3892014,13.5177088,0.0115081454,0,zr,325.3485779,65.9271548,1.50699997,0.00600000005,20190621389201,851,0x1,0x4,19.4300003,25.9213047,0.0250635035,0.105480962,6.80825542e-06,30,1.278,1
851201400007970,90340560,2458657.9049415556,58657.4056019,13.5240917,0.0115095852,0,zr,325.3485796,65.9271833,1.35300004,-0.00499999989,20190623405579,851,0x1,0x4,20.0699997,25.9444485,0.0213244427,0.102823719,4.89725289e-06,30,1.25600004,1
851201400007970,90943285,2458663.932401872,58663.4328588,13.4813232,0.0115001528,0,zr,325.348467,65.9271358,0.889999986,-0.0120000001,20190629432847,851,0x1,0x4,20.4200001,25.638485,0.0185736902,0.0931730941,3.6760232e-06,30,1.23599994,1
851201400007970,91243049,2458666.9301444995,58666.4304977,13.4649801,0.0114966799,0,zr,325.3484697,65.927133,0.855000019,-0.0219999999,20190702430475,851,0x1,0x4,21.1000004,25.9449406,0.0145482104,0.0872173458,2.25529061e-06,30,1.23599994,1
851201400007970,91542849,2458669.9282472804,58669.4284954,13.4135695,0.0114862202,0,zr,325.348492,65.9271329,0.582000017,-0.0410000011,20190705428472,851,0x1,0x4,20.9899998,25.9294357,0.0193067212,0.0928068534,3.95119059e-06,30,1.23800004,1
851201400007970,92228081,2458676.7808057456,58676.2808102,13.4530668,0.011494196,0,zr,325.3485283,65.9271265,0.876999974,-0.0320000015,20190712280694,851,0x1,0x4,20.2900009,25.8682041,0.0191091634,0.0986065418,3.84292844e-06,30,1.37,1
851201400007970,92547774,2458679.9778533326,58679.4777431,13.5251341,0.0115098218,0,zr,325.3484349,65.9271317,0.592999995,-0.0170000009,20190715477685,851,0x1,0x4,20.8500004,25.9526043,0.0160951354,0.0875265226,2.69490397e-06,30,1.30400002,1
851201400007970,92838179,2458682.882008553,58682.381794,13.5595636,0.0115178004,0,zr,325.3484616,65.927127,0.777999997,-0.00600000005,20190718381516,851,0x1,0x4,20.4799995,25.9391289,0.0188082028,0.0940744281,3.75016521e-06,30,1.23699999,1
851201400007970,93439995,2458688.900383867,58688.3999537,13.7101641,0.0115569215,0,zr,325.3484403,65.9271311,1.31200004,0.0109999999,20190724399954,851,0x1,0x4,21.0100002,25.8873119,0.0180192925,0.0866045207,3.4452662e-06,30,1.24699998,1
851201400007970,93738329,2458691.883834845,58691.3832986,13.7763729,0.0115764691,0,zr,325.3484931,65.927146,1.745,-0.0670000017,20190727383299,851,0x1,0x4,20.8600006,25.9247971,0.0203730557,0.0855783075,4.37015206e-06,30,1.24199998,1
851201400007970,94035655,2458694.85719198,58694.3565509,13.8459959,0.0115987156,0,zr,325.3485002,65.92713,0.579999983,-0.00700000022,20190730356458,851,0x1,0x4,21.1000004,25.9156933,0.0183562003,0.103379577,3.52721963e-06,30,1.23699999,1
851201400007970,94339153,2458697.89228629,58697.3915394,13.9226379,0.0116253402,0,zr,325.3484624,65.9271292,0.483999997,-0.0340000018,20190802391539,851,0x1,0x4,21.0699997,25.9326038,0.0168074202,0.0948329866,2.99038334e-06,30,1.25800002,1
851201400007970,94639112,2458700.891972684,58700.3911227,13.9670868,0.0116418703,0,zr,325.3484534,65.9271372,1.53299999,0.0160000008,20190805391065,851,0x1,0x4,21.1800003,25.9092598,0.0172181316,0.0838576779,3.13677424e-06,30,1.26600003,1
851201400007970,95619002,2458710.691196323,58710.1900231,13.9884558,0.0116501125,0,zr,325.3485035,65.9271293,1.64900005,-0.135000005,20190815189965,851,0x1,0x4,20.2199993,25.9146347,0.0179230887,0.0905414298,3.36785138e-06,30,1.36600006,1
851201400007970,95718982,2458711.6910312143,58711.1898264,13.941761,0.0116323512,0,zr,325.3484957,65.927147,1.17799997,0.0309999995,20190816189769,851,0x1,0x4,20.2800007,25.9167652,0.0204736888,0.101354003,4.36343362e-06,30,1.36000001,1
851201400007970,96018997,2458714.6912747305,58714.1899769,13.9773235,0.0116457939,0,zr,325.3484653,65.9271332,2.07200003,0.0590000004,20190819189919,851,0x1,0x4,20.9099998,25.9054756,0.0168665051,0.0805630609,3.00291845e-06,30,1.34200001,1
851201400007970,96127416,2458715.775497473,58715.2741667,13.947341,0.0116344253,0,zr,325.3484912,65.927139,1.52100003,-0.0829999968,20190820274109,851,0x1,0x4,20.4899998,25.9383678,0.0199641269,0.106444329,4.17671754e-06,30,1.24000001,1
851201400007970,96134224,2458715.8435782287,58715.3422454,14.0220709,0.0116634816,0,zr,325.3485388,65.9271404,2.77800012,-0.0289999992,20190820341910,851,0x1,0x4,20.5400009,26.041357,0.0299435314,0.0562927313,9.5278283e-06,30,1.25800002,3
851201400007970,96229527,2458716.796639227,58716.2952778,13.9657373,0.0116413562,0,zr,325.3484757,65.9271386,1.59200001,-0.0909999982,20190821295220,851,0x1,0x4,20.5799999,25.918869,0.0185983256,0.102215998,3.63509253e-06,30,1.23699999,1
851201400007970,96234357,2458716.8449392673,58716.3435764,13.9973736,0.0116536114,0,zr,325.3484736,65.9271364,0.714999974,-0.0529999994,20190821343264,851,0x1,0x4,20.7999992,25.9225864,0.0160301756,0.0874648467,2.69641123e-06,30,1.26199996,3
851201400007970,96327408,2458717.775476078,58717.2740856,13.9742661,0.0116446177,0,zr,325.3484546,65.9271326,1.31799996,0.0489999987,20190822274028,851,0x1,0x4,20.5400009,25.9114189,0.0198307335,0.106927045,4.11203382e-06,30,1.23899996,1
851201400007970,96331769,2458717.8190885666,58717.3176968,13.9915161,0.0116513092,0,zr,325.3485481,65.9271426,6.52899981,0.119999997,20190822317639,851,0x1,0x4,20.2700005,26.1747456,0.0362969637,0.0629846752,1.41639439e-05,30,1.245,3
851201400007970,96334199,2458717.8433831832,58717.3419907,13.9971218,0.0116535127,0,zr,325.3484886,65.927123,1.023,-0.0399999991,20190822341667,851,0x1,0x4,20.6299992,25.9043484,0.0162121337,0.091940701,2.73777823e-06,30,1.26300001,3
851201400007970,96429579,2458718.7972190524,58718.2957986,13.9906254,0.01165096,0,zr,325.3484444,65.9271368,1.51199996,-0.0500000007,20190823295741,851,0x1,0x4,20.7299995,25.9088135,0.019116791,0.102329679,3.84552368e-06,30,1.23800004,1
851201400007970,96527474,2458719.776194222,58719.2747454,13.9663162,0.011641575,0,zr,325.3485184,65.9271504,1.08099997,-0.00899999961,20190824274688,851,0x1,0x4,20.3799992,25.879406,0.0237777196,0.107716307,5.97371081e-06,30,1.23800004,1
851201400007970,96629495,2458720.7964317226,58720.2949537,14.0030918,0.0116558727,0,zr,325.3484758,65.9271217,1.59399998,-0.00800000038,20190825294896,851,0x1,0x4,20.7600002,25.8593273,0.0207035504,0.0990521833,4.53500888e-06,30,1.23899996,1
851201400007970,96827457,2458722.776105362,58722.2745718,14.0169792,0.0116614252,0,zr,325.3484951,65.9271359,0.653999984,0.0120000001,20190827274514,851,0x1,0x4,20.8999996,25.8802605,0.0184962843,0.0947834626,3.63545905e-06,30,1.23699999,1
851201400007970,96929793,2458723.799501481,58723.2979398,14.0360241,0.0116691794,0,zr,325.3484558,65.9271295,1.61399996,-0.075000003,20190828297882,851,0x1,0x4,20.9500008,25.9494591,0.018388886,0.0800147057,3.6008521e-06,30,1.24300003,1
851201400007970,97029798,2458724.7995748543,58724.2979861,14.0253038,0.0116647948,0,zr,325.3484951,65.9271398,0.86500001,-0.00700000022,20190829297928,851,0x1,0x4,20.75,25.9046364,0.0182741638,0.10266979,3.54933582e-06,30,1.245,1
851201400007970,97127306,2458725.7746818583,58725.2730671,14.0232773,0.0116639724,0,zr,325.3484639,65.9271482,2.44499993,-0.0599999987,20190830273009,851,0x1,0x4,20.9599991,25.9196091,0.0193247963,0.100108929,3.94191829e-06,30,1.23800004,1
851201400007970,97227452,2458726.776166557,58726.2745255,14.0368748,0.0116695305,0,zr,325.3484569,65.9271376,1.04299998,-0.0869999975,20190831274456,851,0x1,0x4,20.9099998,25.907238,0.0164976977,0.0932987481,2.88209208e-06,30,1.23800004,1
851201400007970,97627372,2458730.77546865,58730.2737269,14.0340729,0.0116683766,0,zr,325.3485039,65.9271434,1.93499994,-0.0529999994,20190904273669,851,0x1,0x4,20.5699997,25.8854313,0.0213357247,0.108710311,4.80637436e-06,30,1.24100006,1
851201400007970,97639403,2458730.8957840474,58730.3940394,14.0699329,0.0116833942,0,zr,325.3484342,65.9271262,1.13199997,-0.0280000009,20190904394016,851,0x1,0x4,20.8799992,25.849411,0.01559602,0.0859500095,2.5495865e-06,30,1.42900002,3
851201400007970,97824932,2458732.7511175363,58732.2493287,14.0700502,0.0116834436,0,zr,325.3484994,65.9271447,1.04799998,0.00600000005,20190906249271,851,0x1,0x4,20.6900005,25.902565,0.0176233184,0.0922272131,3.26723398e-06,30,1.23699999,3
851201400007970,97827228,2458732.774069473,58732.2722801,14.082778,0.0116889179,0,zr,325.3484911,65.9271485,1.03799999,0.00999999978,20190906272222,851,0x1,0x4,20.9799995,25.8893795,0.0180937927,0.0895102546,3.45512376e-06,30,1.24300003,1
851201400007970,97927187,2458733.773687494,58733.271875,14.0569582,0.0116778919,0,zr,325.3484568,65.9271432,1.03699994,-0.0120000001,20190907271817,851,0x1,0x4,20.6100006,25.9164314,0.018571265,0.0979675055,3.6380809e-06,30,1.24399996,1
851201400007970,98027314,2458734.7749832794,58734.2731481,14.0624046,0.0116801923,0,zr,325.3484825,65.9271284,0.999000013,-0.0379999988,20190908273090,851,0x1,0x4,20.3999996,25.9009037,0.0231565032,0.109995261,5.6981562e-06,30,1.24600005,1
851201400007970,98127173,2458735.773593421,58735.2717361,14.064971,0.0116812801,0,zr,325.3484848,65.9271395,1.05599999,-0.0280000009,20190909271678,851,0x1,0x4,20.4500008,25.8904552,0.0205079094,0.108919308,4.48487026e-06,30,1.24699998,1
851201400007970,98240814,2458736.910029995,58736.4081481,14.0991364,0.0116960658,0,zr,325.3484641,65.9271318,0.667999983,-0.063000001,20190910408148,851,0x1,0x4,20.5300007,25.8987007,0.016081512,0.0900717899,2.71984891e-06,30,1.53100002,3
851201400007970,98329438,2458737.796287273,58737.2943866,14.0924034,0.0116931079,0,zr,325.3484878,65.927145,0.670000017,-0.0289999992,20190911294317,851,0x1,0x4,20.1499996,25.9079323,0.0187824722,0.096503593,3.71804958e-06,30,1.27100003,1
851201400007970,98332538,2458737.8272832157,58737.3253819,14.0852652,0.0116899963,0,zr,325.3484824,65.9271499,0.80400002,-0.061999999,20190911325324,851,0x1,0x4,20.1000004,25.9137478,0.0178393982,0.0933202505,3.36534663e-06,30,1.31500006,3
851201400007970,98416113,2458738.663052918,58738.1611343,14.1042767,0.0116983382,0,zr,325.3485307,65.9271408,0.672999978,-0.00800000038,20190912161134,851,0x1,0x4,19.8400002,25.8858452,0.0197027847,0.0984825566,4.08514006e-06,30,1.28100002,1
851201400007970,98421449,2458738.716410422,58738.2144907,14.088625,0.0116914576,0,zr,325.3485289,65.9271372,0.76700002,0.00100000005,20190912214491,851,0x1,0x4,19.4699993,25.9201298,0.0238879379,0.101557687,6.0831303e-06,30,1.23899996,3
