Name,RA,Dec,SED_Slope,YSO_Class,LCType
J191112.76+105458.2,287.803224,10.916163,-0.96,ClassII,NV
J084847.37-435517.0,132.197376,-43.92136,-0.64,ClassII,Irregular
J203602.55+384259.7,309.010561,38.716745,-0.66,ClassII,NV
J133132.67-615844.6,202.886188,-61.978969,0.37,ClassI,Irregular
J203119.71+410405.3,307.832005,41.068308,-1.49,ClassII,NV
J203614.08+425542.7,309.058682,42.928524,-0.34,ClassII,Irregular
J183355.62-051016.4,278.481633,-5.17115,-0.31,ClassII,NV
J172548.31-350734.6,261.45152,-35.126376,-0.49,ClassII,Irregular
J103832.30-581831.1,159.634637,-58.308682,-0.11,FS,NV
J203958.89+405930.3,309.995422,40.991808,-1.21,ClassII,NV
J165139.99-395208.9,252.91658,-39.869045,-0.86,ClassII,Irregular
J121917.39-624619.1,184.822677,-62.772017,-0.0,FS,NV
J155246.91-542900.8,238.195536,-54.483543,-0.31,ClassII,NV
J222730.06+575936.2,336.875418,57.993638,-0.7,ClassII,NV
J091114.70-484027.1,137.811318,-48.674265,-1.17,ClassII,NV
J191536.83+111041.1,288.903357,11.177804,-1.67,ClassIII,Burst
J165713.30-403922.4,254.305246,-40.656177,-1.31,ClassII,NV
J110257.28-600628.3,165.738957,-60.10797,-0.48,ClassII,NV
J084439.24-420439.6,131.163547,-42.077685,-0.8,ClassII,NV
J175114.18-304924.0,267.809187,-30.8233,-1.54,ClassII,NV
J192646.06+161213.2,291.691927,16.203494,2.09,ClassI,NV
J204125.65+425204.7,310.35692,42.867977,-1.29,ClassII,NV
J125858.10-624211.8,194.741997,-62.703285,-1.14,ClassII,NV
J191649.31+120513.5,289.205531,12.087131,-1.73,ClassIII,NV
J090031.66-471326.6,135.131886,-47.224067,-1.67,ClassIII,NV
J160130.97-525108.8,240.379092,-52.852356,-1.07,ClassII,NV
J170208.16-422519.2,255.534038,-42.422106,-1.92,ClassIII,Irregular
J150021.77-574706.0,225.090666,-57.784924,-0.76,ClassII,Irregular
J203732.41+394706.0,309.385138,39.785056,-1.01,ClassII,Curved
J084623.14-424744.2,131.596474,-42.79562,0.18,FS,NV
J203546.44+413944.8,308.943623,41.662435,-1.5,ClassII,NV
J225400.70+601642.5,343.502872,60.278487,-0.91,ClassII,NV
J190136.75+033837.4,285.40312,3.643834,-1.61,ClassIII,Drop
J152318.22-581917.7,230.825928,-58.32155,-1.11,ClassII,Irregular
J084520.43-411102.8,131.334906,-41.184221,-0.77,ClassII,NV
J114352.11-630423.9,175.966796,-63.07329,-0.89,ClassII,NV
J100730.32-565955.9,151.876426,-56.998788,-0.74,ClassII,NV
J085856.95-474028.2,134.737328,-47.674548,0.2,FS,Irregular
J090722.23-485855.8,136.842897,-48.982274,-0.44,ClassII,NV
J195453.57+264508.0,298.723187,26.752207,-1.11,ClassII,NV
J185956.50+022130.3,284.985384,2.358403,-0.22,FS,Irregular
J204346.42+424625.3,310.943463,42.773753,-0.88,ClassII,NV
J185845.80-024629.7,284.690872,-2.774897,0.27,FS,NV
J090109.85-474149.3,135.291052,-47.696965,-1.28,ClassII,NV
J095941.31-562107.9,149.922177,-56.352244,-0.1,FS,Irregular
J084938.08-433515.0,132.408638,-43.587452,-0.56,ClassII,NV
J161644.14-504321.7,244.183866,-50.722632,-0.48,ClassII,Irregular
J182044.49-162708.7,275.185355,-16.452496,-0.11,FS,NV
J131801.77-624734.6,199.507524,-62.792987,-1.58,ClassII,Periodic
J194445.15+234439.4,296.188196,23.744304,-0.71,ClassII,Irregular
J190356.45+072114.6,285.985291,7.354075,-0.98,ClassII,NV
J165805.72-432745.7,254.523888,-43.462639,-1.26,ClassII,Irregular
J101030.83-565038.6,152.628592,-56.844086,2.03,ClassI,NV
J203645.25+425047.1,309.18845,42.846412,-0.44,ClassII,NV
J174217.76-311411.8,265.57406,-31.236619,-0.73,ClassII,NV
J140428.02-621755.9,211.116917,-62.298886,-1.63,ClassIII,NV
J203447.52+400108.1,308.698095,40.018902,-1.76,ClassIII,NV
J143644.38-600825.3,219.185122,-60.14041,-0.84,ClassII,NV
J182524.44-103548.9,276.351932,-10.596956,-1.72,ClassIII,NV
J163526.64-475657.2,248.860952,-47.949023,-1.86,ClassIII,NV
J084519.43-411040.2,131.331034,-41.177899,-0.72,ClassII,NV
J192944.35+184926.3,292.435058,18.823831,-0.77,ClassII,NV
J132041.01-630326.4,200.170988,-63.057418,-0.25,FS,Irregular
J090418.97-485247.1,136.079038,-48.879791,-0.84,ClassII,NV
J120910.26-625310.9,182.292136,-62.886535,0.44,ClassI,NV
J135819.82-614105.1,209.582732,-61.6847,-0.49,ClassII,NV
J091423.36-502951.3,138.597326,-50.497632,-0.67,ClassII,NV
J134907.78-615510.7,207.282382,-61.919571,-0.49,ClassII,Curved
J203414.37+382537.1,308.5599,38.4271,-0.67,ClassII,NV
J184658.71-015944.8,281.74467,-1.995797,-1.31,ClassII,NV
J161406.07-511753.4,243.525349,-51.297949,-0.22,FS,NV
J123041.33-631711.2,187.67258,-63.286442,-0.62,ClassII,NV
J162303.43-504605.3,245.764466,-50.768199,-0.35,ClassII,NV
J204418.09+413650.3,311.075419,41.613982,0.9,ClassI,Irregular
J180541.05-214353.3,271.421222,-21.731468,-1.21,ClassII,NV
J124032.50-633325.5,190.135536,-63.557172,-1.12,ClassII,NV
J085725.30-432352.8,134.355497,-43.398027,-0.76,ClassII,NV
J191915.52+152356.2,289.814696,15.398956,0.52,ClassI,Irregular
J202506.79+401334.6,306.278363,40.22642,-0.53,ClassII,NV
J102115.14-571402.5,155.313244,-57.234118,-1.09,ClassII,NV
J143926.62-600727.9,219.860796,-60.124549,-0.8,ClassII,NV
J085840.60-473623.5,134.669187,-47.606593,-0.85,ClassII,Irregular
J162035.31-503356.0,245.14694,-50.565417,0.97,ClassI,NV
J141955.79-604705.3,214.982471,-60.784714,-0.32,ClassII,Curved
J104118.23-600906.9,160.325932,-60.151984,-0.5,ClassII,NV
J180759.29-205323.5,271.997019,-20.889896,-1.08,ClassII,NV
J181252.55-181017.6,273.219003,-18.171545,-0.65,ClassII,Irregular
J090224.43-474553.5,135.601786,-47.764913,-1.06,ClassII,Drop
J110026.09-610028.9,165.108882,-61.008309,1.92,ClassI,NV
J172231.23-384426.9,260.630219,-38.740804,-1.18,ClassII,NV
J130331.46-633213.7,195.881288,-63.53716,0.13,FS,NV
J170101.28-430051.2,255.255277,-43.014309,-0.79,ClassII,NV
J174846.78-274134.0,267.195044,-27.692726,-0.76,ClassII,NV
J204038.16+405747.5,310.159041,40.963198,-0.49,ClassII,Irregular
J202247.93+395458.0,305.700079,39.916296,-0.45,ClassII,NV
J153613.23-561530.0,234.055122,-56.258199,0.37,ClassI,NV
J084706.62-434353.6,131.777598,-43.731605,0.0,FS,Irregular
J171733.45-361340.5,259.38939,-36.227948,-0.21,FS,Irregular
J114147.16-614924.8,175.446491,-61.823538,0.17,FS,Irregular
J155410.63-533153.2,238.544226,-53.531348,0.38,ClassI,Irregular
J202101.88+372554.8,305.257608,37.432008,-0.84,ClassII,NV
J203954.05+420051.3,309.975259,42.014297,1.3,ClassI,Irregular
J185828.83+032831.7,284.620209,3.47556,-0.89,ClassII,Curved
J084842.06-424103.9,132.175465,-42.684597,-0.92,ClassII,NV
J093240.92-511512.5,143.170406,-51.253624,-1.14,ClassII,NV
J180706.42-195848.6,271.776909,-19.980157,-0.6,ClassII,Irregular
J181045.87-205521.1,272.691226,-20.922569,-0.31,ClassII,Irregular
J184852.92-014245.2,282.220543,-1.712457,-1.85,ClassIII,NV
J100950.33-565733.2,152.459627,-56.959316,-0.85,ClassII,NV
J185234.63+023038.9,283.144238,2.510764,-1.02,ClassII,NV
J175949.68-243439.9,269.956974,-24.57776,-0.86,ClassII,NV
J100406.34-565645.6,151.026575,-56.945988,-1.79,ClassIII,NV
J222707.33+575830.5,336.78061,57.97514,-0.17,FS,NV
J202920.10+402904.4,307.33387,40.484574,-1.05,ClassII,NV
J095908.62-564912.6,149.786083,-56.820127,2.1,ClassI,NV
J182253.50-141428.2,275.722963,-14.241208,-1.46,ClassII,NV
J153156.16-563803.9,232.984015,-56.63449,-1.45,ClassII,NV
J223556.02+593339.8,338.983503,59.560969,-1.29,ClassII,NV
J083822.91-410230.2,129.59551,-41.041714,-1.34,ClassII,Periodic
J192214.98+160601.6,290.562484,16.100171,-1.66,ClassIII,NV
J171433.64-414005.5,258.640292,-41.668242,-0.85,ClassII,Irregular
J202451.22+382445.8,306.213795,38.412737,-0.27,FS,NV
J125305.28-634333.7,193.271722,-63.725972,-0.89,ClassII,NV
J181102.59-204921.7,272.760909,-20.822682,-0.67,ClassII,Curved
J102029.81-575406.7,155.124691,-57.901703,-0.47,ClassII,NV
J203951.32+415551.7,309.963868,41.931137,-0.42,ClassII,NV
J095350.19-554541.1,148.459099,-55.761428,-0.81,ClassII,NV
J090730.88-465201.7,136.878706,-46.867167,-0.03,FS,NV
J171452.00-375952.5,258.71675,-37.997955,-1.51,ClassII,NV
J130833.82-621656.3,197.140662,-62.282235,-0.7,ClassII,Irregular
J185953.32+035557.1,284.972248,3.932637,0.04,FS,NV
J194322.89+232631.5,295.84533,23.442268,-1.32,ClassII,NV
J102243.26-572605.3,155.680269,-57.434797,-0.41,ClassII,NV
J170807.72-424119.4,257.032147,-42.688746,-0.05,FS,Irregular
J085451.40-462418.4,133.713774,-46.405263,0.67,ClassI,NV
J203944.44+411605.8,309.935298,41.26835,-1.4,ClassII,NV
J202915.66+415920.4,307.315312,41.989003,-1.76,ClassIII,NV
J184759.88-021723.0,281.999506,-2.289759,-1.13,ClassII,NV
J175238.63-265540.4,268.161013,-26.927823,-0.25,FS,NV
J180636.32-213609.4,271.65141,-21.602605,0.09,FS,Irregular
J123439.95-615254.1,188.666726,-61.881696,-0.37,ClassII,NV
J172817.55-353847.1,262.073419,-35.646271,-0.22,FS,Irregular
J181942.02-164141.8,274.925159,-16.694977,-0.51,ClassII,NV
J135554.23-623333.7,208.975961,-62.559329,-2.04,ClassIII,Irregular
J123441.39-620713.3,188.67256,-62.120371,-1.54,ClassII,NV
J085958.65-440102.0,134.994394,-44.017276,-1.06,ClassII,NV
J165644.78-403310.7,254.186724,-40.552886,-1.56,ClassII,NV
J192417.28+143914.0,291.072061,14.653863,-0.59,ClassII,NV
J085951.02-440134.2,134.962631,-44.026174,-0.78,ClassII,Irregular
J121205.05-614839.5,183.020882,-61.810661,-0.62,ClassII,NV
J203731.99+393921.9,309.383372,39.65607,-1.28,ClassII,NV
J084435.12-412748.7,131.146377,-41.463556,-1.01,ClassII,Irregular
J085901.59-433540.5,134.756659,-43.594603,-0.41,ClassII,Burst
J203706.61+410512.2,309.277561,41.086724,-1.74,ClassIII,Linear
J201616.45+415552.1,304.06861,41.931161,-0.46,ClassII,Irregular
J203427.13+421353.0,308.613092,42.23148,-0.36,ClassII,Irregular
J221148.60+582139.3,332.952704,58.360895,-0.97,ClassII,NV
J155155.36-543301.4,237.980706,-54.550398,-0.74,ClassII,NV
J104415.75-600255.2,161.065645,-60.04869,-0.77,ClassII,NV
J090332.07-475157.7,135.883789,-47.86612,0.53,ClassI,NV
J181405.34-180431.6,273.522275,-18.075512,-1.56,ClassII,NV
J182212.88-132652.6,275.553716,-13.448059,-0.16,FS,Irregular
J192355.74+144931.7,290.98208,14.825649,-0.33,ClassII,NV
J091032.73-474701.7,137.636382,-47.783852,0.03,FS,NV
J150917.46-592105.6,227.322816,-59.351505,-0.47,ClassII,Linear
J113724.05-630226.6,174.349995,-63.040751,-1.3,ClassII,NV
J191037.57+080949.7,287.656758,8.163786,0.65,ClassI,NV
J180637.50-233616.8,271.656238,-23.604631,-1.23,ClassII,NV
J125524.17-634832.5,193.850579,-63.809255,0.63,ClassI,NV
J201949.89+391023.7,304.957879,39.173345,-1.27,ClassII,NV
J162531.15-472651.8,246.379746,-47.447726,-0.72,ClassII,NV
J184744.24-033252.7,281.934327,-3.547982,0.38,ClassI,NV
J151148.19-590439.3,227.951089,-59.077416,-0.58,ClassII,NV
J184638.76-013144.5,281.661479,-1.52892,1.24,ClassI,NV
J142833.03-602634.0,217.137594,-60.442681,-0.27,FS,Irregular
J151418.95-582559.2,228.579037,-58.43324,-0.71,ClassII,NV
J095852.13-563134.9,149.71727,-56.526292,-0.71,ClassII,NV
J204424.23+412228.0,311.100964,41.374447,-0.82,ClassII,NV
J122542.46-625803.6,186.427118,-62.967768,-0.79,ClassII,NV
J171249.99-400003.1,258.208552,-40.000931,-0.97,ClassII,NV
J194335.07+235324.4,295.896201,23.890083,-0.28,FS,NV
J084135.96-403449.3,130.399847,-40.580373,-0.87,ClassII,NV
J184409.73-032210.5,281.040519,-3.369576,-0.28,FS,NV
J151032.56-583810.2,227.635673,-58.63613,-1.56,ClassII,Periodic
J170012.17-392728.3,255.050804,-39.457836,-1.33,ClassII,NV
J191118.51+091325.0,287.82719,9.223546,-1.67,ClassIII,NV
J174500.58-285034.8,266.252495,-28.842972,-0.17,FS,NV
J105410.29-600514.3,163.542807,-60.087355,-0.76,ClassII,NV
J120610.90-624748.2,181.545465,-62.796802,-0.39,ClassII,Irregular
J191832.19+125639.9,289.634272,12.944424,-1.2,ClassII,NV
J225004.72+594636.2,342.519737,59.776902,-0.77,ClassII,NV
J135133.46-613426.3,207.889354,-61.573863,-0.29,FS,Irregular
J171947.06-390044.9,259.946148,-39.012521,-0.67,ClassII,NV
J182331.24-151351.5,275.880245,-15.230982,-0.42,ClassII,Irregular
J130733.29-620158.9,196.8887,-62.033317,-0.29,FS,NV
J203413.58+404720.0,308.556293,40.78901,-1.56,ClassII,NV
J174714.39-322123.8,266.809842,-32.35675,-1.24,ClassII,NV
J162354.99-493549.8,245.978844,-49.59722,0.58,ClassI,NV
J203204.90+400617.1,308.020473,40.104825,-0.17,FS,NV
J085526.20-460939.3,133.859211,-46.160965,-1.03,ClassII,Irregular
J181628.01-170801.6,274.116694,-17.133789,-1.28,ClassII,NV
J084503.93-411412.9,131.266448,-41.236932,-1.27,ClassII,NV
J153509.12-553135.2,233.787896,-55.526312,-1.98,ClassIII,Irregular
J153017.54-563730.3,232.573113,-56.625033,-0.65,ClassII,NV
J100529.52-565253.3,151.373045,-56.881397,-0.29,FS,NV
J114251.16-621745.4,175.713176,-62.295992,-1.07,ClassII,NV
J202542.62+392620.1,306.42763,39.438899,-0.16,FS,Irregular
J123206.94-624108.1,188.029068,-62.68564,-1.54,ClassII,NV
J085901.66-470022.5,134.756907,-47.006298,-0.97,ClassII,NV
J180741.77-225916.2,271.924074,-22.987844,-1.17,ClassII,Periodic
J171718.19-390452.1,259.325868,-39.081356,-0.68,ClassII,NV
J201854.55+413913.0,304.727254,41.653747,-0.86,ClassII,NV
J192408.58+171349.1,291.035773,17.23037,-0.4,ClassII,NV
J201726.25+415924.6,304.359386,41.990206,-0.67,ClassII,Irregular
J180149.12-295746.4,270.454668,-29.962852,-1.45,ClassII,NV
J170129.66-395247.1,255.373673,-39.879687,-1.23,ClassII,NV
J153356.78-562829.3,233.486762,-56.47481,-0.81,ClassII,NV
J100538.98-571444.4,151.412442,-57.245688,0.67,ClassI,Irregular
J084759.46-433913.1,131.997562,-43.653474,-0.53,ClassII,NV
J184038.73-074407.5,280.161428,-7.735445,-1.47,ClassII,NV
J165633.39-403242.0,254.139171,-40.545044,-0.93,ClassII,Irregular
J185012.01-011802.1,282.549969,-1.300567,-0.14,FS,NV
J160839.70-510605.4,242.165402,-51.101471,1.67,ClassI,NV
J171816.55-355131.9,259.569336,-35.858838,-1.36,ClassII,Irregular
J190235.95+044553.7,285.649758,4.764898,-1.63,ClassIII,Irregular
J165450.00-442237.9,253.708439,-44.377191,-1.48,ClassII,NV
J193939.38+212624.4,294.913912,21.44027,1.24,ClassI,NV
J203347.35+400548.5,308.447412,40.096773,-0.25,FS,NV
J203326.12+413516.8,308.358965,41.588073,-1.65,ClassIII,NV
J203148.12+402509.4,307.950571,40.419322,-0.96,ClassII,NV
J194345.83+232110.7,295.941072,23.352966,-0.36,ClassII,Irregular
J143939.98-603251.9,219.916584,-60.547734,-0.04,FS,NV
J100632.33-561711.3,151.634734,-56.286488,-0.43,ClassII,NV
J202420.35+385746.8,306.084779,38.96297,-1.81,ClassIII,NV
J085813.91-464916.2,134.557956,-46.821246,-0.75,ClassII,NV
J084622.03-435104.1,131.591823,-43.851185,-0.81,ClassII,Irregular
J090329.36-484517.8,135.872329,-48.754855,-0.04,FS,NV
J181438.70-174702.2,273.661285,-17.783975,-0.02,FS,NV
J123529.26-630209.4,188.872121,-63.035971,-0.99,ClassII,NV
J084044.93-410159.8,130.187293,-41.033278,0.55,ClassI,NV
J085258.94-443231.0,133.245588,-44.541998,-1.55,ClassII,Irregular
J202347.02+371620.5,305.946081,37.272392,-1.98,ClassIII,NV
J171815.44-363149.0,259.564358,-36.530288,-1.05,ClassII,NV
J172143.10-363041.4,260.429733,-36.511518,-0.02,FS,NV
J161910.59-501947.8,244.794406,-50.329873,-0.51,ClassII,NV
J083843.34-394054.0,129.680511,-39.681584,0.13,FS,NV
J161644.97-493710.2,244.187227,-49.619377,-1.24,ClassII,NV
J084947.52-433735.6,132.44807,-43.626575,-1.01,ClassII,NV
J124636.10-615751.2,191.650243,-61.964051,-0.52,ClassII,Irregular
J155542.74-544450.8,238.927918,-54.747564,-1.62,ClassIII,NV
J202949.20+402456.9,307.455103,40.415796,-0.78,ClassII,NV
J202615.32+394734.5,306.563974,39.792974,-1.57,ClassII,NV
J192619.85+154544.0,291.582781,15.762244,-1.21,ClassII,NV
J203011.15+380715.3,307.546515,38.120964,-0.66,ClassII,Irregular
J144643.73-590316.4,221.682735,-59.054493,-1.06,ClassII,Burst
J203948.44+411442.0,309.951789,41.244964,-0.86,ClassII,NV
J084257.05-403317.3,130.737703,-40.554817,-1.62,ClassIII,NV
J224723.12+591947.7,341.846084,59.329782,-0.71,ClassII,Linear
J202856.75+402747.7,307.236274,40.463097,-0.45,ClassII,NV
J110131.25-611508.8,165.38008,-61.252454,-0.43,ClassII,NV
J202706.88+401554.4,306.778875,40.265312,-0.62,ClassII,NV
J182904.25-045436.7,277.267691,-4.91017,-0.69,ClassII,NV
J222245.84+604534.4,335.690854,60.75967,0.8,ClassI,NV
J130027.12-623955.3,195.112939,-62.665456,-0.74,ClassII,Curved
J100245.83-563130.2,150.690992,-56.52501,-0.38,ClassII,NV
J172012.22-371133.9,260.05099,-37.192728,0.02,FS,Irregular
J133501.37-631745.6,203.755624,-63.295941,-0.51,ClassII,NV
J172405.57-365024.3,261.023318,-36.840077,0.73,ClassI,Irregular
J203501.66+392449.3,308.756925,39.413703,-1.03,ClassII,NV
J084228.24-402923.9,130.617729,-40.489955,0.08,FS,Irregular
J161048.20-514245.2,242.700758,-51.712488,0.19,FS,NV
J203256.34+402128.5,308.234839,40.35806,-0.99,ClassII,NV
J202635.08+392457.9,306.646201,39.416124,-0.9,ClassII,Irregular
J111532.36-602749.5,168.8848,-60.463829,-1.42,ClassII,NV
J191719.05+103012.3,289.329378,10.503239,-1.19,ClassII,NV
J084907.68-431600.3,132.282072,-43.266758,-1.32,ClassII,NV
J183755.13-014408.9,279.479749,-1.735692,-0.52,ClassII,NV
J191953.83+113920.1,289.974366,11.655604,-0.94,ClassII,Irregular
J144559.37-600647.4,221.497297,-60.113147,-1.49,ClassII,Curved
J181043.38-205627.5,272.680748,-20.940999,-1.5,ClassII,NV
J090621.98-480835.3,136.591687,-48.143155,0.15,FS,NV
J172703.81-363843.7,261.76585,-36.645532,-1.46,ClassII,NV
J191938.50+134532.7,289.910699,13.7592,0.7,ClassI,NV
J102205.80-573056.5,155.524016,-57.515696,-1.29,ClassII,NV
J153855.80-545438.9,234.732678,-54.910976,-0.3,ClassII,Irregular
J202223.54+390352.3,305.598168,39.064613,1.82,ClassI,NV
J204104.13+415451.6,310.267245,41.914114,-0.99,ClassII,NV
J222715.60+590041.4,336.815116,59.011635,0.05,FS,Periodic
J110720.81-600719.8,166.836704,-60.122169,0.09,FS,Irregular
J202929.06+391746.6,307.371123,39.296346,0.13,FS,NV
J175005.82-272313.3,267.524355,-27.387138,-1.0,ClassII,NV
J130300.74-630125.4,195.753185,-63.023688,-0.35,ClassII,Irregular
J151920.72-582113.6,229.836274,-58.353693,-0.73,ClassII,NV
J203036.26+410612.9,307.650707,41.103594,-0.32,ClassII,NV
J195428.01+264713.9,298.61666,26.78718,-1.03,ClassII,NV
J085949.37-470913.1,134.955832,-47.153698,0.53,ClassI,NV
J193813.23+223403.4,294.554963,22.567849,0.02,FS,NV
J203215.14+385343.6,308.063033,38.895513,-0.66,ClassII,NV
J184116.10-035128.5,280.317058,-3.857967,0.17,FS,Irregular
J083830.96-410140.3,129.628952,-41.027817,-0.48,ClassII,NV
J085538.16-464443.7,133.909015,-46.745419,-0.1,FS,NV
J103023.17-582105.0,157.59638,-58.351364,1.4,ClassI,NV
J141035.32-602807.9,212.647205,-60.468832,-1.26,ClassII,NV
J141237.07-604048.0,213.154516,-60.679947,-1.16,ClassII,Irregular
J134333.34-621348.4,205.888969,-62.230032,-0.45,ClassII,NV
J155638.50-541245.5,239.16046,-54.212733,-0.83,ClassII,NV
J134607.01-624134.5,206.529363,-62.692809,-0.53,ClassII,NV
J142908.33-612321.0,217.284785,-61.389241,0.08,FS,NV
J164222.04-500313.4,250.592299,-50.053607,-0.05,FS,NV
J203042.51+413839.0,307.677031,41.644202,-1.34,ClassII,NV
J203238.07+410346.4,308.158645,41.062895,-1.12,ClassII,Irregular
J121307.71-615119.1,183.282219,-61.855541,-0.66,ClassII,NV
J203548.30+400817.6,308.951417,40.138244,-0.44,ClassII,NV
J090608.54-485413.2,136.535651,-48.903705,0.75,ClassI,Irregular
J181703.01-121231.2,274.262647,-12.208729,-1.38,ClassII,NV
J155004.76-541809.0,237.519767,-54.302394,-1.59,ClassII,Burst
J203142.69+404700.7,307.927842,40.783374,-1.32,ClassII,NV
J165206.29-450453.8,253.026174,-45.081598,-0.26,FS,NV
J142325.83-610314.4,215.857635,-61.053925,-0.46,ClassII,Irregular
J223715.90+585351.3,339.316189,58.897616,-1.03,ClassII,NV
J203735.03+403627.5,309.396065,40.607658,-0.38,ClassII,Drop
J185835.02+020511.4,284.645945,2.086276,-0.48,ClassII,NV
J193735.50+224750.0,294.397912,22.797396,-0.24,FS,NV
J195152.98+261540.6,297.970757,26.261338,-0.35,ClassII,NV
J083536.90-403718.8,128.903831,-40.621888,-1.11,ClassII,NV
J185010.35+011057.8,282.543139,1.182788,-0.59,ClassII,Linear
J203122.94+412017.4,307.845508,41.338205,-0.98,ClassII,NV
J173629.09-330033.2,264.121252,-33.009194,-0.72,ClassII,NV
J104122.97-591143.9,160.345841,-59.195589,-0.96,ClassII,NV
J094518.51-525352.1,146.327185,-52.897805,0.0,FS,NV
J181726.54-122101.4,274.360588,-12.350449,-1.06,ClassII,NV
J164142.70-471220.3,250.428083,-47.205614,-0.85,ClassII,NV
J142405.88-620523.2,216.02439,-62.08971,-0.4,ClassII,Irregular
J124602.18-625417.3,191.50928,-62.904954,-1.68,ClassIII,NV
J181244.06-201520.4,273.183654,-20.255773,-1.19,ClassII,NV
J165615.75-402916.6,254.065286,-40.487837,-1.3,ClassII,NV
J204033.51+413839.3,310.139634,41.644283,0.19,FS,NV
J105907.01-602841.3,164.778819,-60.478172,-1.06,ClassII,NV
J083724.06-394712.2,129.35026,-39.786783,0.73,ClassI,NV
J202614.85+402211.8,306.561985,40.369973,-0.74,ClassII,NV
J170040.94-420118.5,255.170645,-42.021896,-0.21,FS,Irregular
J151328.66-585346.7,228.369399,-58.896258,-0.81,ClassII,Irregular
J175048.37-271929.1,267.70143,-27.324519,-1.6,ClassII,NV
J125538.10-630427.0,193.908901,-63.074074,0.07,FS,NV
J085954.21-440009.8,134.975908,-44.002769,-0.27,FS,NV
J202210.68+393149.8,305.54453,39.530547,-0.83,ClassII,NV
J225520.04+595004.1,343.833509,59.834497,-0.45,ClassII,NV
J203405.61+410635.9,308.523404,41.110006,-1.31,ClassII,Irregular
J201708.59+392144.4,304.285906,39.362393,-1.51,ClassII,NV
J182457.63-132526.3,276.2402,-13.423984,0.18,FS,Irregular
J182507.80-133000.3,276.282271,-13.500318,-1.36,ClassII,NV
J082326.45-373438.8,125.860244,-37.577463,-0.0,FS,Periodic
J203212.94+391243.2,308.053946,39.212034,-0.79,ClassII,NV
J194718.62+241112.6,296.827672,24.186872,-0.9,ClassII,Irregular
J160812.01-514143.4,242.049971,-51.695318,-0.37,ClassII,Irregular
J203145.54+395845.7,307.939678,39.979355,0.08,FS,Irregular
J202924.33+403315.7,307.351576,40.554321,-0.29,FS,NV
J130137.29-623711.9,195.405671,-62.619914,-0.4,ClassII,NV
J122351.69-624548.8,185.965247,-62.763546,-0.01,FS,NV
J180035.37-232130.7,270.147391,-23.358507,-1.01,ClassII,NV
J201835.83+405507.9,304.649338,40.918885,-0.9,ClassII,NV
J161216.59-495147.9,243.069091,-49.863307,-1.53,ClassII,NV
J090521.37-471117.5,136.339038,-47.188208,-0.42,ClassII,NV
J105315.97-590116.2,163.316453,-59.021213,0.32,ClassI,Curved
J191216.56+120114.2,288.069098,12.020723,-0.21,FS,Irregular
J184916.22-024034.6,282.317587,-2.676359,-0.86,ClassII,NV
J180528.77-222656.1,271.369926,-22.448928,-1.17,ClassII,Irregular
J172129.78-360717.9,260.374182,-36.121681,-0.63,ClassII,NV
J085723.63-474047.9,134.348503,-47.680111,1.06,ClassI,Irregular
J203926.39+430249.5,309.859945,43.047043,-1.19,ClassII,NV
J091142.14-483730.5,137.925637,-48.625169,-0.01,FS,Irregular
J135150.36-614249.0,207.959856,-61.713701,-1.7,ClassIII,NV
J145420.51-593520.5,223.585365,-59.588906,0.19,FS,NV
J110833.35-612105.8,167.139105,-61.351635,-0.18,FS,NV
J104459.35-582806.8,161.24732,-58.468745,-0.58,ClassII,NV
J190031.45+050350.8,285.131063,5.064088,-1.74,ClassIII,Irregular
J192343.21+170439.4,290.930227,17.07737,-0.84,ClassII,NV
J101223.19-570007.6,153.096696,-57.002157,-0.43,ClassII,NV
J151430.66-582916.9,228.627189,-58.487974,-0.39,ClassII,NV
J132612.85-632104.2,201.553225,-63.351235,-1.97,ClassIII,NV
J172013.04-361011.1,260.054415,-36.169749,-0.96,ClassII,NV
J145226.31-592301.0,223.109569,-59.383633,0.36,ClassI,NV
J140022.65-610037.9,210.094455,-61.010515,-0.73,ClassII,NV
J221156.41+582646.4,332.985175,58.446234,-0.92,ClassII,NV
J160048.36-531128.8,240.201586,-53.191231,-0.13,FS,NV
J161730.57-474538.9,244.377307,-47.760814,-1.09,ClassII,Irregular
J155739.38-540604.8,239.414062,-54.101246,-1.12,ClassII,NV
J083627.07-403609.5,129.112806,-40.602736,-1.11,ClassII,NV
J140444.22-622029.0,211.184364,-62.341338,-1.09,ClassII,Irregular
J104417.89-595518.8,161.074549,-59.921899,-0.96,ClassII,NV
J203420.73+413304.3,308.586398,41.551208,-1.2,ClassII,NV
J164946.37-442827.3,252.443301,-44.474248,1.7,ClassI,NV
J102608.55-575545.4,156.53616,-57.929358,-0.5,ClassII,NV
J170154.88-422747.7,255.478768,-42.463255,-0.0,FS,NV
J110416.77-610529.2,166.069678,-61.091433,-0.07,FS,NV
J192956.99+160851.7,292.487484,16.147678,0.29,FS,Irregular
J202933.61+424736.0,307.390103,42.793384,0.01,FS,NV
J101553.60-570025.4,153.973402,-57.007121,-1.67,ClassIII,NV
J130920.00-620931.0,197.333678,-62.158846,-1.27,ClassII,NV
J181847.28-134114.9,274.696994,-13.687449,-1.18,ClassII,NV
J203658.69+421342.4,309.244976,42.228532,-0.53,ClassII,NV
J154317.44-535228.6,235.822488,-53.874538,-1.12,ClassII,NV
